[26-Aug-2021 10:48:43 Europe/Berlin] PHP Notice:  Undefined index: text_company in C:\xampp\htdocs\client\app\views\contact\contact_list.tpl.php on line 24
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: lang in C:\xampp\htdocs\client\app\views\common\header.tpl.php on line 122
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: lang in C:\xampp\htdocs\client\app\views\common\header.tpl.php on line 124
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: lang in C:\xampp\htdocs\client\app\views\common\header.tpl.php on line 127
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: lang in C:\xampp\htdocs\client\app\views\common\header.tpl.php on line 130
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: lang in C:\xampp\htdocs\client\app\views\common\header.tpl.php on line 133
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: lang in C:\xampp\htdocs\client\app\views\common\header.tpl.php on line 136
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: lang in C:\xampp\htdocs\client\app\views\common\header.tpl.php on line 139
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: lang in C:\xampp\htdocs\client\app\views\common\header.tpl.php on line 142
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: lang in C:\xampp\htdocs\client\app\views\common\header.tpl.php on line 145
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: lang in C:\xampp\htdocs\client\app\views\common\header.tpl.php on line 148
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: lang in C:\xampp\htdocs\client\app\views\common\header.tpl.php on line 153
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: lang in C:\xampp\htdocs\client\app\views\common\header.tpl.php on line 307
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: lang in C:\xampp\htdocs\client\app\views\common\header.tpl.php on line 310
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: lang in C:\xampp\htdocs\client\app\views\common\header.tpl.php on line 311
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: lang in C:\xampp\htdocs\client\app\views\common\header.tpl.php on line 312
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: lang in C:\xampp\htdocs\client\app\views\common\header.tpl.php on line 313
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: lang in C:\xampp\htdocs\client\app\views\common\header.tpl.php on line 317
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: lang in C:\xampp\htdocs\client\app\views\common\header.tpl.php on line 327
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: lang in C:\xampp\htdocs\client\app\views\common\header.tpl.php on line 333
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: lang in C:\xampp\htdocs\client\app\views\common\header.tpl.php on line 333
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: lang in C:\xampp\htdocs\client\app\views\common\header.tpl.php on line 339
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: lang in C:\xampp\htdocs\client\app\views\common\header.tpl.php on line 339
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: lang in C:\xampp\htdocs\client\app\views\common\header.tpl.php on line 345
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: lang in C:\xampp\htdocs\client\app\views\common\header.tpl.php on line 345
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: lang in C:\xampp\htdocs\client\app\views\common\header.tpl.php on line 351
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: lang in C:\xampp\htdocs\client\app\views\common\header.tpl.php on line 351
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: user in C:\xampp\htdocs\client\app\views\common\header.tpl.php on line 370
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: user in C:\xampp\htdocs\client\app\views\common\header.tpl.php on line 370
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: user in C:\xampp\htdocs\client\app\views\common\header.tpl.php on line 371
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: lang in C:\xampp\htdocs\client\app\views\common\header.tpl.php on line 376
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: lang in C:\xampp\htdocs\client\app\views\common\header.tpl.php on line 377
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: lang in C:\xampp\htdocs\client\app\views\common\header.tpl.php on line 378
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: lang in C:\xampp\htdocs\client\app\views\common\header.tpl.php on line 379
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: lang in C:\xampp\htdocs\client\app\views\common\header.tpl.php on line 379
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: lang in C:\xampp\htdocs\client\app\views\common\header.tpl.php on line 383
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: page_title in C:\xampp\htdocs\client\app\views\contact\contact_list.tpl.php on line 9
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: admin in C:\xampp\htdocs\client\app\views\contact\contact_list.tpl.php on line 12
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: lang in C:\xampp\htdocs\client\app\views\contact\contact_list.tpl.php on line 15
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: lang in C:\xampp\htdocs\client\app\views\contact\contact_list.tpl.php on line 24
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: lang in C:\xampp\htdocs\client\app\views\contact\contact_list.tpl.php on line 25
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: lang in C:\xampp\htdocs\client\app\views\contact\contact_list.tpl.php on line 26
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: lang in C:\xampp\htdocs\client\app\views\contact\contact_list.tpl.php on line 27
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: lang in C:\xampp\htdocs\client\app\views\contact\contact_list.tpl.php on line 28
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: lang in C:\xampp\htdocs\client\app\views\contact\contact_list.tpl.php on line 29
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: result in C:\xampp\htdocs\client\app\views\contact\contact_list.tpl.php on line 33
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: lang in C:\xampp\htdocs\client\app\views\contact\contact_list.tpl.php on line 67
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: lang in C:\xampp\htdocs\client\app\views\contact\contact_list.tpl.php on line 72
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: lang in C:\xampp\htdocs\client\app\views\contact\contact_list.tpl.php on line 75
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: lang in C:\xampp\htdocs\client\app\views\contact\contact_list.tpl.php on line 80
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: lang in C:\xampp\htdocs\client\app\views\contact\contact_list.tpl.php on line 81
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: lang in C:\xampp\htdocs\client\app\views\contact\contact_list.tpl.php on line 93
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: lang in C:\xampp\htdocs\client\app\views\contact\contact_list.tpl.php on line 100
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: lang in C:\xampp\htdocs\client\app\views\contact\contact_list.tpl.php on line 100
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: lang in C:\xampp\htdocs\client\app\views\contact\contact_list.tpl.php on line 109
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: lang in C:\xampp\htdocs\client\app\views\contact\contact_list.tpl.php on line 119
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: lang in C:\xampp\htdocs\client\app\views\contact\contact_list.tpl.php on line 122
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: lang in C:\xampp\htdocs\client\app\views\common\footer.tpl.php on line 2
[26-Aug-2021 12:46:34 Europe/Berlin] PHP Notice:  Undefined variable: lang in C:\xampp\htdocs\client\app\views\common\footer.tpl.php on line 3
[26-Aug-2021 12:46:52 Europe/Berlin] PHP Parse error:  syntax error, unexpected ']', expecting ',' or ')' in C:\xampp\htdocs\client\app\http\controllers\ContactController.php on line 56
[26-Aug-2021 13:30:00 Europe/Berlin] PHP Notice:  Undefined variable: commons in C:\xampp\htdocs\client\app\views\contact\contact_list.tpl.php on line 33
[26-Aug-2021 13:30:55 Europe/Berlin] PHP Notice:  Undefined variable: commons in C:\xampp\htdocs\client\app\views\contact\contact_list.tpl.php on line 34
[26-Aug-2021 13:48:58 Europe/Berlin] PHP Recoverable fatal error:  Object of class stdClass could not be converted to string in C:\xampp\htdocs\client\app\http\models\Contact.php on line 11
[26-Aug-2021 13:52:37 Europe/Berlin] PHP Notice:  Undefined variable: query in C:\xampp\htdocs\client\app\http\models\Contact.php on line 16
[26-Aug-2021 13:52:37 Europe/Berlin] PHP Notice:  Trying to get property of non-object in C:\xampp\htdocs\client\app\http\models\Contact.php on line 16
[26-Aug-2021 13:52:38 Europe/Berlin] PHP Notice:  Undefined variable: query in C:\xampp\htdocs\client\app\http\models\Contact.php on line 16
[26-Aug-2021 13:52:38 Europe/Berlin] PHP Notice:  Trying to get property of non-object in C:\xampp\htdocs\client\app\http\models\Contact.php on line 16
[26-Aug-2021 13:53:01 Europe/Berlin] PHP Notice:  Trying to get property of non-object in C:\xampp\htdocs\client\builder\engine\Database.php on line 48
[26-Aug-2021 13:53:01 Europe/Berlin] PHP Fatal error:  Uncaught Error: Call to a member function fetch_assoc() on boolean in C:\xampp\htdocs\client\builder\engine\Database.php:49
Stack trace:
#0 C:\xampp\htdocs\client\app\http\models\Contact.php(11): Database->query(false)
#1 C:\xampp\htdocs\client\app\http\controllers\ContactController.php(37): Contact->getContacts()
#2 C:\xampp\htdocs\client\builder\engine\Router.php(52): ContactController->index()
#3 C:\xampp\htdocs\client\builder\engine\Router.php(41): Router->dispatch(Array)
#4 C:\xampp\htdocs\client\builder\bootstrap.php(80): Router->route('customer', 'GET')
#5 C:\xampp\htdocs\client\index.php(34): require_once('C:\\xampp\\htdocs...')
#6 {main}
  thrown in C:\xampp\htdocs\client\builder\engine\Database.php on line 49
[06-Sep-2021 07:07:19 Europe/Berlin] PHP Warning:  mysqli::__construct(): (HY000/1045): Access denied for user 'root'@'localhost' (using password: YES) in C:\xampp\htdocs\client\builder\engine\Database.php on line 16
[06-Sep-2021 07:07:19 Europe/Berlin] PHP Warning:  Database::connect(): Couldn't fetch mysqli in C:\xampp\htdocs\client\builder\engine\Database.php on line 19
[06-Sep-2021 07:07:19 Europe/Berlin] PHP Warning:  Database::connect(): Couldn't fetch mysqli in C:\xampp\htdocs\client\builder\engine\Database.php on line 19
[06-Sep-2021 07:07:19 Europe/Berlin] PHP Fatal error:  Uncaught Exception: Error: <br />Error No:  in C:\xampp\htdocs\client\builder\engine\Database.php:19
Stack trace:
#0 C:\xampp\htdocs\client\builder\engine\Model.php(13): Database->connect('localhost', 'root', 'admin@321', 'client')
#1 C:\xampp\htdocs\client\app\http\controllers\CommonsController.php(26): Model->__construct()
#2 C:\xampp\htdocs\client\app\http\controllers\LoginController.php(43): CommonsController->getInfo()
#3 C:\xampp\htdocs\client\builder\engine\Router.php(52): LoginController->index()
#4 C:\xampp\htdocs\client\builder\engine\Router.php(41): Router->dispatch(Array)
#5 C:\xampp\htdocs\client\builder\bootstrap.php(80): Router->route('login', 'GET')
#6 C:\xampp\htdocs\client\index.php(34): require_once('C:\\xampp\\htdocs...')
#7 {main}
  thrown in C:\xampp\htdocs\client\builder\engine\Database.php on line 19
[06-Sep-2021 07:11:20 Europe/Berlin] PHP Warning:  mysqli::__construct(): (HY000/1045): Access denied for user 'root'@'localhost' (using password: YES) in C:\xampp\htdocs\client\builder\engine\Database.php on line 16
[06-Sep-2021 07:11:20 Europe/Berlin] PHP Warning:  Database::connect(): Couldn't fetch mysqli in C:\xampp\htdocs\client\builder\engine\Database.php on line 19
[06-Sep-2021 07:11:20 Europe/Berlin] PHP Warning:  Database::connect(): Couldn't fetch mysqli in C:\xampp\htdocs\client\builder\engine\Database.php on line 19
[06-Sep-2021 07:11:20 Europe/Berlin] PHP Fatal error:  Uncaught Exception: Error: <br />Error No:  in C:\xampp\htdocs\client\builder\engine\Database.php:19
Stack trace:
#0 C:\xampp\htdocs\client\builder\engine\Model.php(13): Database->connect('localhost', 'root', 'admin@321', 'client')
#1 C:\xampp\htdocs\client\app\http\controllers\CommonsController.php(26): Model->__construct()
#2 C:\xampp\htdocs\client\app\http\controllers\LoginController.php(43): CommonsController->getInfo()
#3 C:\xampp\htdocs\client\builder\engine\Router.php(52): LoginController->index()
#4 C:\xampp\htdocs\client\builder\engine\Router.php(41): Router->dispatch(Array)
#5 C:\xampp\htdocs\client\builder\bootstrap.php(80): Router->route('login', 'GET')
#6 C:\xampp\htdocs\client\index.php(34): require_once('C:\\xampp\\htdocs...')
#7 {main}
  thrown in C:\xampp\htdocs\client\builder\engine\Database.php on line 19
[06-Sep-2021 07:19:51 Europe/Berlin] PHP Warning:  mysqli::__construct(): (HY000/1045): Access denied for user 'root'@'localhost' (using password: YES) in C:\xampp\htdocs\client\builder\engine\Database.php on line 16
[06-Sep-2021 07:19:51 Europe/Berlin] PHP Warning:  Database::connect(): Couldn't fetch mysqli in C:\xampp\htdocs\client\builder\engine\Database.php on line 19
[06-Sep-2021 07:19:51 Europe/Berlin] PHP Warning:  Database::connect(): Couldn't fetch mysqli in C:\xampp\htdocs\client\builder\engine\Database.php on line 19
[06-Sep-2021 07:19:51 Europe/Berlin] PHP Fatal error:  Uncaught Exception: Error: <br />Error No:  in C:\xampp\htdocs\client\builder\engine\Database.php:19
Stack trace:
#0 C:\xampp\htdocs\client\builder\engine\Model.php(13): Database->connect('localhost', 'root', 'admin@321', 'client')
#1 C:\xampp\htdocs\client\app\http\controllers\CommonsController.php(26): Model->__construct()
#2 C:\xampp\htdocs\client\app\http\controllers\LoginController.php(43): CommonsController->getInfo()
#3 C:\xampp\htdocs\client\builder\engine\Router.php(52): LoginController->index()
#4 C:\xampp\htdocs\client\builder\engine\Router.php(41): Router->dispatch(Array)
#5 C:\xampp\htdocs\client\builder\bootstrap.php(80): Router->route('login', 'GET')
#6 C:\xampp\htdocs\client\index.php(34): require_once('C:\\xampp\\htdocs...')
#7 {main}
  thrown in C:\xampp\htdocs\client\builder\engine\Database.php on line 19
[06-Sep-2021 07:20:36 Europe/Berlin] PHP Warning:  mysqli::__construct(): (HY000/1045): Access denied for user 'root'@'localhost' (using password: YES) in C:\xampp\htdocs\client\builder\engine\Database.php on line 16
[06-Sep-2021 07:20:36 Europe/Berlin] PHP Warning:  Database::connect(): Couldn't fetch mysqli in C:\xampp\htdocs\client\builder\engine\Database.php on line 19
[06-Sep-2021 07:20:36 Europe/Berlin] PHP Warning:  Database::connect(): Couldn't fetch mysqli in C:\xampp\htdocs\client\builder\engine\Database.php on line 19
[06-Sep-2021 07:20:36 Europe/Berlin] PHP Fatal error:  Uncaught Exception: Error: <br />Error No:  in C:\xampp\htdocs\client\builder\engine\Database.php:19
Stack trace:
#0 C:\xampp\htdocs\client\builder\engine\Model.php(13): Database->connect('localhost', 'root', 'admin@321', 'client')
#1 C:\xampp\htdocs\client\app\http\controllers\CommonsController.php(26): Model->__construct()
#2 C:\xampp\htdocs\client\app\http\controllers\LoginController.php(43): CommonsController->getInfo()
#3 C:\xampp\htdocs\client\builder\engine\Router.php(52): LoginController->index()
#4 C:\xampp\htdocs\client\builder\engine\Router.php(41): Router->dispatch(Array)
#5 C:\xampp\htdocs\client\builder\bootstrap.php(80): Router->route('login', 'GET')
#6 C:\xampp\htdocs\client\index.php(34): require_once('C:\\xampp\\htdocs...')
#7 {main}
  thrown in C:\xampp\htdocs\client\builder\engine\Database.php on line 19
[06-Sep-2021 07:20:37 Europe/Berlin] PHP Warning:  mysqli::__construct(): (HY000/1045): Access denied for user 'root'@'localhost' (using password: YES) in C:\xampp\htdocs\client\builder\engine\Database.php on line 16
[06-Sep-2021 07:20:37 Europe/Berlin] PHP Warning:  Database::connect(): Couldn't fetch mysqli in C:\xampp\htdocs\client\builder\engine\Database.php on line 19
[06-Sep-2021 07:20:37 Europe/Berlin] PHP Warning:  Database::connect(): Couldn't fetch mysqli in C:\xampp\htdocs\client\builder\engine\Database.php on line 19
[06-Sep-2021 07:20:37 Europe/Berlin] PHP Fatal error:  Uncaught Exception: Error: <br />Error No:  in C:\xampp\htdocs\client\builder\engine\Database.php:19
Stack trace:
#0 C:\xampp\htdocs\client\builder\engine\Model.php(13): Database->connect('localhost', 'root', 'admin@321', 'client')
#1 C:\xampp\htdocs\client\app\http\controllers\CommonsController.php(26): Model->__construct()
#2 C:\xampp\htdocs\client\app\http\controllers\LoginController.php(43): CommonsController->getInfo()
#3 C:\xampp\htdocs\client\builder\engine\Router.php(52): LoginController->index()
#4 C:\xampp\htdocs\client\builder\engine\Router.php(41): Router->dispatch(Array)
#5 C:\xampp\htdocs\client\builder\bootstrap.php(80): Router->route('login', 'GET')
#6 C:\xampp\htdocs\client\index.php(34): require_once('C:\\xampp\\htdocs...')
#7 {main}
  thrown in C:\xampp\htdocs\client\builder\engine\Database.php on line 19
[06-Sep-2021 07:20:37 Europe/Berlin] PHP Warning:  mysqli::__construct(): (HY000/1045): Access denied for user 'root'@'localhost' (using password: YES) in C:\xampp\htdocs\client\builder\engine\Database.php on line 16
[06-Sep-2021 07:20:37 Europe/Berlin] PHP Warning:  Database::connect(): Couldn't fetch mysqli in C:\xampp\htdocs\client\builder\engine\Database.php on line 19
[06-Sep-2021 07:20:37 Europe/Berlin] PHP Warning:  Database::connect(): Couldn't fetch mysqli in C:\xampp\htdocs\client\builder\engine\Database.php on line 19
[06-Sep-2021 07:20:37 Europe/Berlin] PHP Fatal error:  Uncaught Exception: Error: <br />Error No:  in C:\xampp\htdocs\client\builder\engine\Database.php:19
Stack trace:
#0 C:\xampp\htdocs\client\builder\engine\Model.php(13): Database->connect('localhost', 'root', 'admin@321', 'client')
#1 C:\xampp\htdocs\client\app\http\controllers\CommonsController.php(26): Model->__construct()
#2 C:\xampp\htdocs\client\app\http\controllers\LoginController.php(43): CommonsController->getInfo()
#3 C:\xampp\htdocs\client\builder\engine\Router.php(52): LoginController->index()
#4 C:\xampp\htdocs\client\builder\engine\Router.php(41): Router->dispatch(Array)
#5 C:\xampp\htdocs\client\builder\bootstrap.php(80): Router->route('login', 'GET')
#6 C:\xampp\htdocs\client\index.php(34): require_once('C:\\xampp\\htdocs...')
#7 {main}
  thrown in C:\xampp\htdocs\client\builder\engine\Database.php on line 19
[06-Sep-2021 07:20:37 Europe/Berlin] PHP Warning:  mysqli::__construct(): (HY000/1045): Access denied for user 'root'@'localhost' (using password: YES) in C:\xampp\htdocs\client\builder\engine\Database.php on line 16
[06-Sep-2021 07:20:37 Europe/Berlin] PHP Warning:  Database::connect(): Couldn't fetch mysqli in C:\xampp\htdocs\client\builder\engine\Database.php on line 19
[06-Sep-2021 07:20:37 Europe/Berlin] PHP Warning:  Database::connect(): Couldn't fetch mysqli in C:\xampp\htdocs\client\builder\engine\Database.php on line 19
[06-Sep-2021 07:20:37 Europe/Berlin] PHP Fatal error:  Uncaught Exception: Error: <br />Error No:  in C:\xampp\htdocs\client\builder\engine\Database.php:19
Stack trace:
#0 C:\xampp\htdocs\client\builder\engine\Model.php(13): Database->connect('localhost', 'root', 'admin@321', 'client')
#1 C:\xampp\htdocs\client\app\http\controllers\CommonsController.php(26): Model->__construct()
#2 C:\xampp\htdocs\client\app\http\controllers\LoginController.php(43): CommonsController->getInfo()
#3 C:\xampp\htdocs\client\builder\engine\Router.php(52): LoginController->index()
#4 C:\xampp\htdocs\client\builder\engine\Router.php(41): Router->dispatch(Array)
#5 C:\xampp\htdocs\client\builder\bootstrap.php(80): Router->route('login', 'GET')
